"ID","Gender","Own_car","Own_property","Work_phone","Phone","Email","Unemployed","Num_children","Num_family","Account_length","Total_income","Age","Years_employed","Income_type","Family_status","Housing_type","Occupation_type","Target","E_score"
5067932,0,1,0,0,0,0,0,0,2,51,144000,46.0789749276166,9.46768243016626,"Commercial associate","Married","House / apartment","Other",0,3
5067949,0,0,1,0,1,1,0,0,1,7,157500,49.6464677577226,9.83182406209573,"Commercial associate","Single / not married","House / apartment","Other",0,1
5067953,1,1,1,0,0,0,0,0,2,51,360000,60.5378618315229,10.5518936049337,"Working","Married","House / apartment","Managers",0,3
5067968,0,0,0,0,1,0,0,0,2,43,108000,43.2671444314394,24.7205623660992,"Commercial associate","Married","House / apartment","High skill tech staff",0,1
5067982,1,1,1,0,0,1,0,0,1,56,153000,54.793732930861,20.9176095333922,"Working","Separated","With parents","Managers",1,3
5067987,0,0,1,0,0,0,0,2,4,38,135000,47.2781781966776,7.0528484500024,"Working","Married","House / apartment","Managers",0,1
5067989,0,1,0,0,1,1,0,2,4,60,315000,33.4271066483227,2.29984188587035,"Working","Married","Rented apartment","Other",0,1
5067996,0,0,1,1,1,0,0,0,2,31,76500,53.0606377954373,13.7497689890963,"Working","Married","House / apartment","Laborers",0,1
5068007,1,0,1,1,0,0,0,0,2,49,135000,63.2264865123856,1.80428071760543,"Commercial associate","Married","House / apartment","Security staff",0,1
5068014,1,1,1,0,0,0,0,0,2,48,135000,42.2678083738886,9.24591196260019,"Working","Married","House / apartment","Laborers",1,1
5068023,1,1,1,0,0,0,0,1,3,17,157500,31.7843624441296,6.83107798243633,"State servant","Married","House / apartment","Other",1,3
5068028,0,0,0,0,0,0,0,0,2,50,135000,48.2254940210956,11.5512296624845,"Commercial associate","Married","House / apartment","Sales staff",0,1
5068038,0,0,0,0,0,0,0,0,2,59,112500,46.9934358679507,25.6350233064334,"State servant","Married","With parents","Medicine staff",0,1
5068041,0,1,1,0,0,0,0,0,2,19,247500,44.8770337515486,4.3833891181886,"Working","Married","House / apartment","Security staff",0,1
5068048,0,0,1,0,0,0,0,1,3,42,180000,54.7307610697003,28.7206445033094,"Working","Married","House / apartment","Accountants",0,1
5068053,1,0,1,0,0,0,0,0,1,37,180000,49.9722786915542,4.80228889025784,"Working","Separated","House / apartment","Drivers",0,1
5068055,1,1,1,0,0,0,0,1,3,27,427500,41.3013272004216,0.969219080473932,"Working","Married","House / apartment","Managers",0,3
5068067,0,0,1,0,0,0,1,0,2,13,99000,62.421541852331,0,"Pensioner","Married","House / apartment","Other",0,1
5068080,1,0,1,0,0,0,0,0,2,22,157500,38.7386462418804,8.46834637261545,"Commercial associate","Married","House / apartment","Laborers",0,1
5068081,0,0,1,0,0,1,1,0,2,28,81000,59.4618643777764,0,"Pensioner","Married","House / apartment","Other",0,1
5068086,1,1,1,0,1,0,0,0,2,55,220500,53.6547636159538,2.71874165793959,"Working","Married","House / apartment","Drivers",0,1
5068094,0,1,1,0,0,0,0,1,3,55,234000,29.7473596309301,4.05484027734998,"Commercial associate","Married","House / apartment","Sales staff",0,1
5068108,0,0,1,0,1,1,0,0,1,23,450000,55.1469229347625,8.46834637261545,"State servant","Single / not married","House / apartment","Core staff",1,3
5068118,0,0,1,0,0,0,1,0,2,18,157500,58.0682697112193,0,"Pensioner","Married","House / apartment","Other",1,1
5068119,1,0,1,0,0,0,0,0,2,57,180000,46.7497621443288,8.05492241456019,"Working","Married","House / apartment","Laborers",0,1
5068130,0,0,1,0,0,0,0,0,2,39,180000,50.4842673018611,7.5511475252743,"Working","Married","House / apartment","Laborers",0,1
5068135,0,0,1,0,0,0,1,0,1,22,157500,55.9655571298521,0,"Pensioner","Single / not married","House / apartment","Other",0,1
5068151,1,1,1,0,0,0,0,0,2,49,180000,53.5671505917301,8.8872461446847,"Working","Married","House / apartment","Other",0,1
5068162,1,1,0,0,0,1,0,0,2,2,247500,46.7497621443288,4.96930121768414,"Working","Married","Municipal apartment","Security staff",0,3
5068167,0,0,1,0,0,1,0,0,1,17,202500,35.8583680705285,4.88716400747449,"Working","Single / not married","House / apartment","Other",0,3
5068169,1,1,1,0,0,1,0,1,3,22,310500,30.1799489380343,8.46834637261545,"Working","Married","House / apartment","IT staff",0,3
5068174,0,1,1,0,0,1,0,2,4,24,112500,36.4004736579122,6.7188237951498,"Working","Married","House / apartment","Sales staff",0,1
5068181,1,1,1,0,1,0,0,3,5,19,148500,35.4832748105711,5.54973750316571,"State servant","Married","House / apartment","Drivers",0,1
5068187,0,0,1,0,0,0,1,0,2,45,56250,59.5138846109092,0,"Pensioner","Married","House / apartment","Other",0,1
5068188,1,0,1,0,0,1,0,0,1,48,351000,50.9688768420981,0.802206753047633,"Working","Single / not married","House / apartment","Laborers",0,1
5068190,0,0,1,0,0,0,0,0,1,37,135000,51.1523166115663,9.80170708501886,"Commercial associate","Widow","House / apartment","Sales staff",1,1
5068191,0,1,1,0,0,1,0,0,2,8,135000,27.9512926343457,4.72015168004819,"Working","Married","House / apartment","Realty agents",0,1
5068194,1,1,0,0,0,0,0,0,2,13,270000,49.0112733321013,9.8865822022355,"Working","Married","House / apartment","Laborers",0,1
5068196,1,1,1,1,0,0,0,0,2,26,173250,44.553960724724,6.46693635050686,"Working","Civil marriage","House / apartment","Drivers",0,1
5068200,1,1,1,0,1,1,0,0,2,26,180000,44.5731260737729,8.38347125539881,"Working","Married","House / apartment","Managers",0,1
5068206,0,0,0,0,1,0,0,0,2,57,166500,61.698734402486,14.9681376072062,"Working","Married","House / apartment","Other",0,1
5068224,0,1,1,0,0,0,0,1,2,57,144000,37.391595994442,11.2172050076319,"Working","Separated","House / apartment","Core staff",0,3
5068228,1,1,1,0,0,0,0,1,2,27,337500,31.6365154657522,11.2172050076319,"Commercial associate","Separated","House / apartment","High skill tech staff",0,1
5068232,1,0,1,0,0,0,0,1,3,49,112500,38.0158387920354,0.635194425621334,"State servant","Married","House / apartment","Laborers",0,1
5068236,1,1,0,0,0,1,0,0,2,41,225000,43.8941251360398,14.8011252797799,"State servant","Civil marriage","House / apartment","Drivers",0,3
5068237,0,0,1,1,1,0,0,0,2,29,247500,30.8507361547465,6.96797333278575,"Working","Married","House / apartment","Laborers",0,1
5068245,0,0,1,1,1,0,0,0,2,45,112500,54.9306282812104,8.38347125539881,"Commercial associate","Married","House / apartment","Accountants",0,3
5068248,1,1,0,0,0,0,0,1,3,10,450000,34.8699836410056,0.301169770768736,"Working","Married","With parents","Other",0,1
5068251,0,0,1,0,1,0,0,0,1,9,225000,36.8111597089605,7.46901031506465,"Working","Separated","House / apartment","Laborers",0,1
5068254,1,0,1,0,0,0,0,2,4,23,90000,52.0914187149633,7.88791008713389,"Commercial associate","Married","House / apartment","Sales staff",0,1
5068261,1,0,1,0,0,0,0,2,4,39,135000,44.5731260737729,1.30050582831954,"Working","Married","House / apartment","Security staff",0,1
5068262,0,0,0,0,0,0,0,2,4,30,157500,34.5961929403068,14.6341129523536,"State servant","Married","House / apartment","Medicine staff",0,3
5068267,0,1,1,0,0,0,0,0,1,14,450000,43.9516211831865,5.21571284831311,"Commercial associate","Single / not married","House / apartment","Core staff",0,1
5068289,0,0,0,0,0,0,0,1,3,19,112500,30.1936384730693,0.301169770768736,"Commercial associate","Married","With parents","Sales staff",0,1
5068293,1,1,1,0,0,0,0,0,2,25,292500,42.0296104642806,1.5496553659555,"Working","Married","House / apartment","Drivers",0,1
5068298,0,0,1,1,0,0,0,0,2,32,121500,53.7834452452822,1.46751815574584,"State servant","Married","House / apartment","Managers",0,1
5068300,0,0,1,0,0,1,0,1,3,0,135000,26.8095854124315,0.802206753047633,"Working","Civil marriage","House / apartment","Core staff",0,3
5068304,1,0,1,0,0,0,0,0,1,3,135000,36.6742643586111,1.13075559388625,"Working","Single / not married","House / apartment","Other",0,1
5068308,1,0,1,0,0,0,0,1,2,18,198000,26.4180647104321,0.383306980978391,"Commercial associate","Single / not married","House / apartment","Managers",0,2
5068315,1,0,1,0,1,0,0,0,1,11,450000,46.6484595850702,15.0530127244228,"Working","Single / not married","House / apartment","Drivers",1,1
5068318,0,0,1,0,0,0,1,0,1,8,189000,62.0272832433246,0,"Pensioner","Separated","House / apartment","Other",0,3
5068322,0,0,1,0,0,0,0,0,2,5,171000,50.2351177642251,10.5491556979267,"Working","Married","House / apartment","High skill tech staff",0,3
5068329,0,0,1,0,0,0,0,1,3,23,135000,44.6908560750734,14.9681376072062,"Working","Civil marriage","House / apartment","Medicine staff",0,1
5068334,0,1,1,1,1,0,0,0,2,18,112500,27.6555986775909,1.3826430385292,"Working","Married","House / apartment","Laborers",0,3
5068341,1,0,1,0,0,0,0,0,2,55,157500,57.0333408625776,6.63394867793315,"Working","Married","House / apartment","Drivers",1,1
5068347,1,1,1,1,1,0,0,1,3,7,135000,49.9120447374005,1.2156307111029,"Commercial associate","Married","House / apartment","Managers",0,3
5068358,1,0,0,0,0,0,0,1,3,50,180000,39.1274290368728,12.8873282818949,"Working","Married","House / apartment","Laborers",0,1
5068361,0,1,1,0,0,0,0,1,3,46,270000,38.5606822864261,8.8872461446847,"Working","Married","House / apartment","Laborers",1,1
5068368,1,0,1,0,0,0,0,0,2,2,135000,32.2032622161988,1.05409419769058,"Working","Married","House / apartment","Sales staff",0,3
5068370,1,1,1,0,0,0,0,0,2,3,180000,53.2194364018426,14.5492378351369,"Working","Married","House / apartment","Drivers",0,1
5068375,0,0,0,0,0,0,0,1,2,16,202500,33.0547512953722,3.88782794992368,"Commercial associate","Separated","Municipal apartment","Other",0,1
5068378,0,0,1,1,1,1,0,1,3,15,126000,34.6673785224885,3.72081562249738,"Working","Married","House / apartment","Sales staff",0,3
5068383,0,0,1,1,1,1,0,0,1,16,90000,23.0203221147594,0.468182098195035,"Working","Single / not married","House / apartment","Sales staff",1,2
5068385,0,1,1,0,1,1,0,1,2,59,270000,38.4730692622025,0.383306980978391,"Working","Separated","House / apartment","Sales staff",0,3
5068395,0,0,1,0,1,1,1,0,1,44,202500,58.4378871571627,0,"Pensioner","Single / not married","House / apartment","Other",0,3
5068401,1,1,1,0,0,0,0,0,2,17,225000,48.7593858874583,2.29984188587035,"Working","Civil marriage","House / apartment","Drivers",0,1
5068403,0,0,1,0,0,0,1,0,2,23,126000,60.2065750836773,0,"Pensioner","Civil marriage","House / apartment","Other",0,1
5068405,0,0,1,0,0,0,0,0,2,11,157500,27.0395696010185,4.30125190797895,"Working","Married","House / apartment","Core staff",0,3
5068412,1,0,1,0,0,0,0,1,3,29,135000,34.2785957274961,14.6341129523536,"Working","Married","House / apartment","Drivers",0,1
5068416,0,0,1,0,0,0,0,1,3,51,157500,32.9835657131906,13.1310020055169,"State servant","Married","House / apartment","Medicine staff",0,1
5068422,0,0,1,0,0,0,0,0,2,45,360000,52.2118866232708,28.7206445033094,"State servant","Married","House / apartment","Accountants",0,1
5068440,0,0,0,0,0,1,1,0,2,15,157500,57.6219908690801,0,"Pensioner","Married","House / apartment","Other",0,3
5068441,1,1,0,0,0,0,0,0,2,39,202500,30.8562119687605,2.38197909608,"Working","Married","House / apartment","Laborers",0,1
5068443,0,1,1,0,0,0,0,2,4,15,81000,37.9090604187629,7.5511475252743,"Working","Married","House / apartment","Core staff",0,1
5068445,1,0,0,0,0,0,0,0,2,5,112500,28.4632812446525,2.13009165143706,"Working","Married","House / apartment","Laborers",0,1
5068448,0,0,1,0,0,0,1,0,2,44,157500,60.1764581066004,0,"Pensioner","Married","House / apartment","Other",0,1
5068452,1,1,1,0,1,0,0,0,2,7,135000,51.5274098715237,8.7202338172584,"Working","Married","House / apartment","Low-skill Laborers",0,1
5068459,0,1,1,0,0,0,0,0,2,23,135000,37.1835150619109,7.0528484500024,"Commercial associate","Married","House / apartment","Other",0,1
5068461,0,0,1,0,1,0,0,1,3,4,90000,27.8582037961081,5.38272517573941,"Commercial associate","Married","House / apartment","Private service staff",0,1
5068469,0,0,1,0,0,0,1,0,1,31,247500,61.2716209093958,0,"Pensioner","Widow","Municipal apartment","Other",0,1
5068470,0,0,0,0,0,0,0,1,3,42,108000,41.4792911558759,1.96855513802474,"Commercial associate","Married","House / apartment","Medicine staff",1,1
5068475,1,1,0,0,0,0,0,1,3,20,229500,59.316755306406,11.8879922243441,"State servant","Married","House / apartment","Managers",0,1
5068486,1,0,1,0,0,0,0,0,2,13,180000,31.2805875548437,7.21712287042171,"Working","Married","House / apartment","Security staff",1,1
5068487,0,0,1,0,0,0,0,1,3,18,180000,23.0887697899341,2.05343025524138,"Working","Married","House / apartment","Other",0,2
5068489,1,0,0,0,1,0,0,1,3,9,315000,50.1611942750365,0.301169770768736,"Commercial associate","Married","House / apartment","Other",0,3
5068503,0,0,1,1,1,0,0,0,2,27,135000,43.4642737359426,7.5511475252743,"Commercial associate","Married","House / apartment","Core staff",0,1
5068523,0,0,1,0,0,1,0,0,1,30,135000,33.840530606378,1.05409419769058,"Working","Single / not married","House / apartment","Laborers",0,1
5068527,0,0,1,1,0,0,0,0,2,8,135000,22.7766483911374,1.88641792781508,"Working","Married","House / apartment","Other",0,3
5068535,1,0,0,0,0,0,0,0,2,2,157500,57.4768817977097,5.13083773109646,"Working","Married","House / apartment","Laborers",0,1
5068536,0,1,1,0,0,0,0,0,1,35,337500,54.2215103664004,8.8872461446847,"Working","Single / not married","House / apartment","Sales staff",0,1
5068543,1,1,1,0,0,0,0,0,2,47,117000,52.9812384922346,2.80087886814924,"Commercial associate","Married","House / apartment","Laborers",0,1
5068550,1,1,1,0,0,0,1,1,3,26,180000,48.9510393779475,0,"Pensioner","Married","House / apartment","Other",0,1
5068556,1,0,1,0,0,0,0,0,1,42,202500,33.9199299095806,5.13083773109646,"Working","Single / not married","House / apartment","High skill tech staff",1,3
5068559,1,1,0,0,0,0,0,0,2,59,135000,53.7013080350726,1.05409419769058,"Working","Married","House / apartment","Laborers",0,1
5068561,1,1,1,0,1,0,0,0,2,10,225000,27.625481700514,1.96855513802474,"Working","Married","House / apartment","Other",0,2
5068563,0,0,1,0,0,0,0,0,2,9,216000,50.8456710267836,8.13158381075587,"Working","Married","House / apartment","Medicine staff",0,1
5068573,0,0,1,0,0,0,0,1,3,60,67500,43.7079474595645,1.05409419769058,"Working","Married","With parents","Sales staff",0,1
5068577,0,0,1,0,0,0,0,3,5,8,140400,33.8733854904618,8.8872461446847,"Working","Married","House / apartment","Core staff",1,1
5068583,0,0,1,0,1,0,0,1,3,3,121500,44.8332272394368,2.63386654072294,"Working","Married","House / apartment","Sales staff",0,1
5068590,0,0,1,0,0,0,0,1,3,37,157500,37.4354025065539,7.30199798763835,"Commercial associate","Married","House / apartment","Core staff",0,3
5068603,0,0,1,0,0,0,0,1,3,53,225000,41.7695092986167,23.7212263085484,"Working","Married","House / apartment","Managers",0,1
5068605,0,0,1,0,0,0,0,0,2,20,90000,25.2352888834131,4.88716400747449,"Working","Married","With parents","Core staff",0,1
5068606,0,0,1,0,1,0,0,2,4,11,360000,43.2917855945023,1.80154281059844,"Working","Married","House / apartment","Sales staff",0,1
5068610,0,0,1,0,0,0,0,0,2,16,135000,41.0631292908136,4.13150167354566,"Working","Married","House / apartment","Managers",0,2
5068613,0,0,0,0,0,1,0,0,2,38,135000,27.0067147169346,5.71948773759899,"Working","Married","With parents","Medicine staff",0,1
5068616,0,1,0,0,0,0,1,0,2,27,135000,58.9690411165185,0,"Pensioner","Married","House / apartment","Other",0,3
5068618,0,1,1,0,0,0,1,0,2,41,157500,62.2134609197999,0,"Pensioner","Married","House / apartment","Other",1,1
5068620,0,0,0,1,1,0,0,0,1,34,135000,46.944153541825,4.13150167354566,"Working","Separated","House / apartment","High skill tech staff",0,1
5068621,1,0,1,0,0,0,0,0,1,4,270000,44.1952949068085,15.1324120276255,"Working","Separated","House / apartment","Managers",0,3
5068622,0,1,1,0,0,0,0,0,2,39,216000,58.0874350602682,9.96871941244516,"Working","Married","House / apartment","Managers",0,1
5068637,0,0,1,0,1,0,0,0,1,45,337500,61.9122911490311,8.13158381075587,"Working","Widow","House / apartment","Accountants",0,3
5068647,1,0,1,0,0,0,0,0,1,14,135000,31.0588170872776,2.88575398536589,"Working","Single / not married","With parents","Drivers",0,1
5068652,0,1,1,0,0,0,0,0,1,58,360000,52.8552947699131,5.21571284831311,"State servant","Separated","House / apartment","Core staff",0,3
5068669,1,0,1,0,0,0,0,0,2,6,247500,25.0764902770077,1.13075559388625,"Working","Married","House / apartment","Core staff",0,2
5068675,1,1,1,1,1,0,0,1,3,12,198000,42.2376913968117,9.05425847211099,"Working","Married","House / apartment","Drivers",0,1
5068682,1,0,1,0,0,0,0,0,1,1,148500,32.3593229155972,2.63386654072294,"Working","Single / not married","House / apartment","Laborers",0,1
5068697,1,1,1,0,0,0,0,1,3,22,270000,40.4525760282552,15.2172871448421,"Commercial associate","Married","House / apartment","Laborers",0,3
5068705,0,1,1,0,0,0,0,0,2,20,90000,36.915200175226,14.6341129523536,"Working","Married","House / apartment","Laborers",0,1
5068713,0,0,0,0,0,0,0,0,2,44,157500,42.3116148860004,0.969219080473932,"Commercial associate","Civil marriage","House / apartment","Laborers",0,1
5068715,1,1,1,0,0,0,0,0,2,34,180000,25.0381595789099,4.13150167354566,"Working","Married","House / apartment","Laborers",1,1
5068716,0,1,1,0,0,1,0,1,3,51,135000,28.7206445033094,1.63453048317214,"Working","Married","House / apartment","Other",0,1
5068721,0,0,0,0,0,1,0,0,1,4,180000,40.5675681225487,3.05276631279219,"Working","Single / not married","House / apartment","Cooking staff",0,1
5068727,1,1,1,0,0,0,0,0,2,43,180000,27.1737270443609,2.80087886814924,"Commercial associate","Married","House / apartment","Laborers",1,3
5068731,0,1,1,0,1,1,0,0,2,34,117000,36.5893892413944,6.63394867793315,"State servant","Married","House / apartment","Other",0,1
5068734,1,1,1,0,0,0,0,1,3,34,202500,24.9697119037352,4.63527656283154,"Working","Married","House / apartment","Laborers",0,1
5068740,0,0,1,0,0,0,1,0,1,20,202500,62.9663853467217,0,"Pensioner","Separated","House / apartment","Other",0,3
5068744,0,0,1,0,0,0,0,3,4,7,225000,32.4989561729536,13.8866643394457,"Commercial associate","Single / not married","House / apartment","Laborers",0,1
5068747,0,0,0,0,0,0,0,0,2,3,157500,36.2252476094649,0.55031930840469,"Working","Civil marriage","With parents","Accountants",0,3
5068749,0,0,1,0,0,0,0,0,2,47,135000,48.5513049549272,6.46693635050686,"Commercial associate","Married","House / apartment","Security staff",1,1
5068763,0,0,1,0,0,0,0,0,2,34,369000,49.1864993805485,7.88791008713389,"State servant","Married","House / apartment","Medicine staff",0,1
5068766,0,0,0,0,0,0,0,0,2,22,135000,44.8797716585556,5.80162494780865,"Working","Married","House / apartment","Core staff",0,2
5068775,0,0,1,0,1,0,1,0,1,55,202500,50.7607959095669,0,"Pensioner","Single / not married","House / apartment","Other",0,3
5068780,0,0,0,1,1,0,0,0,1,31,180000,36.6770022656181,10.5491556979267,"Working","Single / not married","With parents","Private service staff",0,1
5068785,0,0,1,0,0,0,0,0,2,12,193500,50.3528477655256,6.38206123329021,"Working","Married","House / apartment","Other",0,1
5068794,1,0,0,1,1,0,0,0,1,42,121500,30.3277959164117,8.8872461446847,"State servant","Single / not married","With parents","Other",1,2
5068795,1,1,1,0,0,1,0,1,3,25,112500,32.3319438455273,1.46751815574584,"Working","Married","House / apartment","Accountants",1,3
5068810,0,0,1,0,0,0,0,0,2,24,315000,39.4778811337673,6.63394867793315,"Commercial associate","Married","House / apartment","Other",1,1
5068821,0,1,1,0,0,1,0,0,2,44,157500,41.0028953366599,9.7195698748092,"Working","Married","House / apartment","Drivers",0,3
5068829,0,0,1,1,0,0,0,0,1,27,135000,24.0470372423801,1.46751815574584,"Working","Single / not married","House / apartment","Other",0,1
5068830,0,0,1,0,0,1,0,1,3,13,157500,36.9069864542051,3.63594050528074,"Commercial associate","Married","Municipal apartment","Sales staff",0,1
5068835,0,0,1,0,0,1,1,0,1,60,225000,57.9094711048139,0,"Pensioner","Widow","House / apartment","Other",0,1
5068841,0,0,1,1,1,0,0,0,1,19,135000,62.2901223159955,11.5512296624845,"Working","Single / not married","House / apartment","Secretaries",0,1
5068848,0,0,1,0,0,0,1,0,2,47,99000,54.6677892085395,0,"Pensioner","Civil marriage","House / apartment","Other",0,1
5068852,1,0,1,0,0,0,0,0,1,28,157500,56.4090980649842,3.2170407332115,"Working","Single / not married","House / apartment","Laborers",0,1
5068855,1,1,1,0,0,0,0,1,3,44,180000,29.542016605406,7.0528484500024,"Working","Married","House / apartment","Laborers",1,1
5068857,1,0,1,0,0,0,0,1,2,57,135000,39.1767113629986,3.72081562249738,"Commercial associate","Separated","House / apartment","Security staff",0,1
5068865,1,0,1,1,1,1,0,0,2,30,162000,27.4338282100248,1.46751815574584,"Working","Married","House / apartment","Low-skill Laborers",1,1
5068866,0,1,1,0,0,1,1,0,2,11,337500,56.4802836471659,0,"Pensioner","Married","House / apartment","Other",0,1
5068873,0,0,1,0,0,0,0,1,3,24,108000,28.4194747325407,9.80170708501886,"Working","Married","House / apartment","Other",1,1
5068875,0,0,0,0,1,1,0,1,3,32,112500,31.4831926733609,10.968055469996,"Working","Married","With parents","Core staff",0,1
5068884,0,0,1,0,0,0,0,0,1,18,202500,51.0701794013566,16.9695476293148,"Working","Separated","House / apartment","Other",0,3
5068885,0,0,1,0,0,0,0,0,2,17,225000,64.4421172234885,13.3828894501598,"Working","Married","House / apartment","Medicine staff",1,1
5068894,1,1,1,1,0,0,0,0,2,38,126000,55.0675236315599,4.80228889025784,"Working","Married","House / apartment","Laborers",1,1
5068900,1,0,0,0,0,0,0,0,1,31,225000,32.2032622161988,0.802206753047633,"Working","Single / not married","Co-op apartment","Laborers",0,1
5068905,0,1,1,0,0,0,0,1,3,56,157500,42.0405620923085,12.0550045517704,"Commercial associate","Married","House / apartment","Sales staff",0,1
5068911,0,0,0,0,0,0,0,1,3,21,144000,40.5264995174439,5.05417633490079,"Working","Married","House / apartment","Drivers",1,1
5068915,0,0,1,0,0,0,0,1,3,19,112500,37.0739987816314,9.38280731294962,"Working","Civil marriage","House / apartment","Core staff",0,1
5068923,0,0,1,0,0,0,0,0,2,57,360000,47.2863919176985,2.71874165793959,"Working","Married","House / apartment","High skill tech staff",0,1
5068924,0,1,1,0,1,0,1,0,1,21,90000,55.4891613106361,0,"Pensioner","Widow","House / apartment","Other",0,1
5068927,0,0,0,1,1,0,0,0,2,12,270000,25.1449379521825,2.29984188587035,"Working","Civil marriage","Office apartment","Sales staff",0,1
5068934,1,1,1,0,0,1,0,2,4,39,225000,41.6435655762952,12.8873282818949,"Working","Married","House / apartment","Security staff",1,1
5068943,0,0,1,0,0,0,0,0,2,24,157500,48.7101035613325,13.8866643394457,"Working","Married","House / apartment","Other",0,3
5068951,0,0,0,0,0,0,1,0,2,9,135000,61.1511530010883,0,"Pensioner","Married","House / apartment","Other",0,1
5068952,1,0,0,1,1,0,0,0,1,27,180000,26.0183302874118,0.969219080473932,"Working","Single / not married","House / apartment","Managers",0,3
5068957,0,1,1,0,1,0,0,0,2,48,270000,60.6692813678583,16.0550866889806,"Commercial associate","Married","House / apartment","Other",0,3
5068962,1,1,0,0,0,0,0,0,2,57,202500,41.5641662730925,8.38347125539881,"Working","Married","House / apartment","Other",0,3
5068966,1,1,1,0,0,0,0,1,3,52,180000,41.6490413903092,3.46892817785444,"Working","Married","House / apartment","Drivers",0,1
5068971,0,0,1,0,1,1,0,0,1,59,292500,47.6067270375162,4.5504014456149,"Working","Single / not married","House / apartment","Managers",0,3
5068978,1,1,0,0,0,0,0,0,1,37,153000,29.9444889354333,3.13216561599485,"Working","Single / not married","With parents","Laborers",0,1
5068982,1,0,1,1,1,0,0,0,1,23,112500,40.6469674257514,17.4678467045867,"Working","Single / not married","House / apartment","Laborers",0,3
5068986,0,0,0,1,1,1,0,0,1,41,180000,38.6784122877266,5.63461262038235,"Working","Separated","House / apartment","Accountants",0,3
5068993,0,1,1,1,1,0,0,1,3,55,279000,44.318500722123,10.2151310430741,"Working","Civil marriage","House / apartment","Managers",0,3
5069001,1,1,1,0,0,0,0,0,2,45,225000,50.752582188546,0.969219080473932,"Working","Married","House / apartment","Sales staff",0,3
5069002,0,0,1,0,0,0,0,0,2,11,202500,41.2821618513727,2.2149667686537,"State servant","Married","House / apartment","Medicine staff",1,1
5069004,1,1,1,0,0,0,0,0,2,33,337500,29.0820482282319,3.2170407332115,"Working","Married","With parents","Laborers",0,3
5069009,1,0,1,0,0,0,0,0,2,14,157500,59.8698125218177,9.8865822022355,"Working","Married","House / apartment","Laborers",0,1
5069013,0,0,1,0,0,0,0,0,2,15,202500,55.5658227068318,10.1302559258575,"Working","Married","House / apartment","Laborers",0,1
5069026,1,1,1,0,1,1,0,0,2,36,202500,56.8608527211373,9.63469475759256,"Working","Married","House / apartment","Laborers",0,1
5069028,0,0,1,0,0,1,0,0,2,55,157500,45.4629458510442,3.72081562249738,"Commercial associate","Married","House / apartment","Sales staff",0,1
5069032,1,1,0,0,0,0,0,0,1,12,157500,23.1791207211647,3.3840530606378,"State servant","Single / not married","Municipal apartment","Laborers",0,1
5069038,0,0,1,0,0,0,0,0,2,17,180000,34.7686810817471,6.80096100535945,"Working","Married","House / apartment","Core staff",1,1
5069042,0,0,1,0,0,0,1,0,1,7,270000,59.078557396798,0,"Pensioner","Single / not married","House / apartment","Other",0,1
5069050,1,1,0,0,0,0,0,0,2,34,225000,48.6307042581299,6.80096100535945,"Commercial associate","Married","House / apartment","Laborers",0,1
5069066,1,0,1,0,0,0,0,0,1,6,202500,26.675427969089,8.46834637261545,"Working","Single / not married","House / apartment","Laborers",0,1
5069068,0,1,1,0,0,0,0,0,2,7,157500,51.7272770830339,6.63394867793315,"State servant","Married","House / apartment","Core staff",0,1
5069077,0,0,1,0,0,1,0,1,3,44,202500,38.5196136813213,8.46834637261545,"Commercial associate","Civil marriage","House / apartment","Accountants",1,3
5069082,0,0,1,0,0,1,1,0,2,35,225000,64.2258225699364,0,"Pensioner","Civil marriage","House / apartment","Other",0,1
5069084,0,1,1,0,1,0,0,2,4,45,135000,36.2717920285837,7.13224775320506,"Commercial associate","Married","House / apartment","Accountants",0,1
5069085,0,0,1,0,0,0,0,2,4,50,270000,31.5023580224098,6.38206123329021,"Commercial associate","Married","House / apartment","Other",0,3
5069098,0,0,1,0,0,0,0,0,2,35,135000,49.8162179921559,31.6365154657522,"Commercial associate","Married","House / apartment","High skill tech staff",0,1
5069104,1,0,1,0,0,0,0,0,2,50,450000,47.5848237814603,18.0537588040822,"State servant","Married","House / apartment","Core staff",0,1
5069110,1,1,1,1,1,0,0,0,1,35,135000,28.9561045059105,2.46685421329665,"Working","Single / not married","House / apartment","Laborers",0,1
5069112,1,0,1,0,0,0,0,0,1,5,135000,22.4125067592079,1.63453048317214,"Working","Single / not married","House / apartment","Sales staff",0,1
5069115,0,0,0,0,0,0,0,1,3,22,180000,49.087934728297,17.2159592599437,"Commercial associate","Married","House / apartment","Sales staff",0,1
5069116,0,0,1,0,0,0,1,0,1,59,180000,56.3379124828025,0,"Pensioner","Single / not married","House / apartment","Other",0,1
5069119,0,1,1,0,1,0,1,0,2,29,103500,62.9773369747497,0,"Pensioner","Civil marriage","House / apartment","Other",0,3
5069123,0,0,1,0,0,0,1,0,1,23,81000,64.7213837382013,0,"Pensioner","Widow","House / apartment","Other",0,1
5069125,0,0,1,0,0,0,0,1,3,28,180000,30.6618205712643,7.0528484500024,"Working","Married","House / apartment","HR staff",0,3
5069126,0,1,1,0,0,0,0,1,2,4,247500,36.8686557561072,3.63594050528074,"Commercial associate","Separated","House / apartment","Accountants",0,1
5069130,0,0,0,0,0,1,0,0,2,45,135000,42.0542516273435,1.13075559388625,"Commercial associate","Married","With parents","Core staff",0,3
